-97.324191970618301,22.37953330326096,Mexico,Tamaulipas,1
-97.271422636227371,23.05920385762936,Mexico,Tamaulipas,1
-97.246818743829095,23.757571235937306,Mexico,Tamaulipas,1
-97.184732259379984,24.45334297711095,Mexico,Tamaulipas,1
-96.945131012989222,25.108658583127831,Mexico,Tamaulipas,1
-96.660838506236658,25.74178332462478,Mexico,Tamaulipas,1
-94.080785680305212,18.705872185333988,Mexico,Veracruz,2
-94.627802920517908,18.952430313676576,Mexico,Veracruz,2
-95.27721713345548,19.170072545401723,Mexico,Veracruz,2
-95.750590246172067,19.575290506811452,Mexico,Veracruz,2
-96.091536677813451,20.149326989277196,Mexico,Veracruz,2
-96.552476639900362,20.674814956809488,Mexico,Veracruz,2
-96.8199152734162,21.243772225877219,Mexico,Veracruz,2
-96.904630353987642,21.868097665757841,Mexico,Veracruz,2
-90.964407252649139,20.580449274557541,Mexico,Tabasco and Campeche,3
-91.101628537509498,19.929416708439454,Mexico,Tabasco and Campeche,3
-91.44214564517911,19.384785119073086,Mexico,Tabasco and Campeche,3
-92.075122659419492,19.163201170854474,Mexico,Tabasco and Campeche,3
-92.765065731240739,19.054696674488518,Mexico,Tabasco and Campeche,3
-93.412566280526505,18.902532874639679,Mexico,Tabasco and Campeche,3
-91.798673814572624,19.780768002035447,Mexico,Tabasco and Campeche,3
-91.506192911364863,20.340166206132036,Mexico,Tabasco and Campeche,3
-92.061083629379738,20.662845211023765,Mexico,Tabasco and Campeche,3
-92.448349007001525,20.160396550830242,Mexico,Tabasco and Campeche,3
-91.955981916772942,19.752796075665628,Mexico,Tabasco and Campeche,3
-88.137167140571478,22.074306374713444,Mexico,Yucatan,4
-88.817569561484532,21.92648937905016,Mexico,Yucatan,4
-89.491041420040872,21.776541704592951,Mexico,Yucatan,4
-90.167099244482671,21.608086051738177,Mexico,Yucatan,4
-90.749235251406489,21.240622795846782,Mexico,Yucatan,4
-87.339636711690503,18.124149772699383,Mexico,Quintana Roo,5
-86.853790450913436,18.543280168436876,Mexico,Quintana Roo,5
-87.021426375093455,19.171264412613759,Mexico,Quintana Roo,5
-86.935614456355893,19.833494023232685,Mexico,Quintana Roo,5
-86.386563538701239,20.231530866510823,Mexico,Quintana Roo,5
-86.339420187311447,20.878028339037723,Mexico,Quintana Roo,5
-86.311381047938497,21.543420652306065,Mexico,Quintana Roo,5
-86.780496050719236,21.981068389747097,Mexico,Quintana Roo,5
-87.456527376597592,21.985727735927448,Mexico,Quintana Roo,5
-87.083730029222394,16.982139561106358,Belize,,6
-87.06491533697664,17.66112614500679,Belize,,6
-86.976552424525366,16.618851636369634,Quatemala,Izabal,7
-87.44665130479143,16.419763170179415,Quatemala,Izabal,7
-82.218389034529537,15.449275478463253,Honduras,,8
-82.837288926734885,15.72093719367424,Honduras,,8
-83.501745671780483,15.784949733416394,Honduras,,8
-84.062199221456581,16.195619515140528,Honduras,,8
-84.73509358914886,16.371039899438188,Honduras,,8
-85.403931675520766,16.328916183095934,Honduras,,8
-85.662527699406837,16.911851067346149,Honduras,,8
-86.346684929042524,16.89157165271763,Honduras,,8
-83.259601320326368,11.344958741882373,Nicaragua,,9
-82.844798749077427,11.746190181425613,Nicaragua,,9
-82.520938075134808,12.329409682302069,Nicaragua,,9
-82.862741102578056,12.882919460297947,Nicaragua,,9
-83.069978365201592,13.509148324737286,Nicaragua,,9
-82.590082499582934,13.663080807661121,Nicaragua,,9
-82.107304057372644,14.131718578153617,Nicaragua,,9
-82.131988652112923,14.809109251295562,Nicaragua,,9
-82.625757801145525,10.234707593295132,Costa Rica,,10
-83.090595811592706,10.740962601477714,Costa Rica,,10
-79.525217355910939,8.949241681245614,Panama,,11
-77.768978801376335,9.615795186955994,Panama,,11
-78.381062056105804,9.933529377587362,Panama,,11
-79.05028613212167,10.015110895824495,Panama,,11
-79.729688188870725,10.067427006851615,Panama,,11
-80.292689466230087,9.679602496512496,Panama,,11
-80.926415798534109,9.409498531281104,Panama,,11
-81.470241762057043,9.549146528770255,Panama,,11
-82.078582721559883,9.85085717537147,Panama,,11
-70.93124798467619,12.950441753781559,Colombia,,12
-71.582221447398908,12.901722648335566,Colombia,,12
-72.226663458556203,12.679586872137385,Colombia,,12
-72.658523600918272,12.202464773433901,Colombia,,12
-73.26902150869337,11.876324586909998,Colombia,,12
-73.900764707720555,11.784723816454344,Colombia,,12
-74.549539407995638,11.613576381518433,Colombia,,12
-75.162612186384251,11.434577969103062,Colombia,,12
-75.71513834834056,11.016450187539412,Colombia,,12
-76.132360799350636,10.474462498364966,Colombia,,12
-76.331267796551771,9.827866052257615,Colombia,,12
-76.715017590407868,9.291066238211887,Colombia,,12
-77.270095748479775,9.133378421344427,Colombia,,12
-70.830266905256622,11.665135508496405,Western Venezuela,,13
-69.798030747630548,12.983916246993978,Aruba,,14
-70.426291476833725,12.833414107511366,Aruba,,14
-68.638792251956929,12.676347308609387,Curacao,,15
-69.256851946567267,12.818760512859129,Curacao,,15
-67.980726890134903,12.610704934760708,Bonaire,,16
-62.422632397094617,11.174801080325048,Central Venezuela,,17
-63.282534398665888,11.828022387861459,Central Venezuela,,17
-63.936480137686729,11.693312945044472,Central Venezuela,,17
-64.274929083781032,12.253245114326024,Central Venezuela,,17
-64.943849836715131,12.202151409939177,Central Venezuela,,17
-65.017832958223551,11.570395906744295,Central Venezuela,,17
-64.858445159455783,11.218036816244066,Central Venezuela,,17
-65.493916282643738,11.433015029359435,Central Venezuela,,17
-65.961461411867788,11.025969364010239,Central Venezuela,,17
